word,root
ويدع,يدعع
بالشر,شرلشر
دعاءه,دعاءه
عجولا,عجولا
ءايتين,ءايتين
فمحونا,فمحونا
مبصرة,مبصرة
لتبتغوا,لتبتغوا
ولتعلموا,لتعلمواا
تفصيلا,تفصيلا
انسان,انسان
الزمناه,زمناهاه
طايره,طايره
عنقه,عنقه
ونخرج,نخرجج
يلقىاه,يلقىاه
منشورا,منشورا
اقرا,اقرا
كتابك,كتابك
بنفسك,بنفسك
معذبين,معذبين
نهلك,نهلك
مترفيها,مترفيها
ففسقوا,ففسقوا
فحق,فحق
فدمرناها,فدمرناها
تدميرا,تدميرا
بربك,بربك
بذنوب,بذنوب
العاجلة,عاجلةلة
عجلنا,عجلنا
يصلىاها,يصلىاها
مذموما,مذموما
سعيها,سعيها
سعيهم,سعيهم
مشكورا,مشكورا
نمد,نمد
وهاولاء,هاولاءء
محظورا,محظورا
وللءاخرة,للءاخرةة
واكبر,اكبرر
تفضيلا,تفضيلا
تجعل,تجعل
فتقعد,فتقعد
مخذولا,مخذولا
وقضىا,قضىاا
يبلغن,يبلغن
كلاهما,كلاهما
تقل,تقل
اف,اف
تنهرهما,تنهرهما
الذل,ذلذل
ارحمهما,ارحمهما
ربيانى,ربيانى
نفوسكم,نفوسكم
للاوابين,اوابينين
وءات,ءاتت
والمسكين,مسكينكين
تبذر,تبذر
تبذيرا,تبذيرا
المبذرين,مبذرينين
اخوان,اخوان
لربه,لربه
كفورا,كفورا
تعرضن,تعرضن
ترجوها,ترجوها
ميسورا,ميسورا
عنقك,عنقك
تبسطها,تبسطها
البسط,بسطسط
ملوما,ملوما
محسورا,محسورا
بعباده,بعباده
نرزقهم,نرزقهم
الزنىا,زنىاىا
مظلوما,مظلوما
لوليه,لوليه
يسرف,يسرف
منصورا,منصورا
بالعهد,عهدعهد
العهد,عهدهد
مسـولا,مسـولا
كلتم,كلتم
وزنوا,زنواا
بالقسطاس,قسطاسطاس
تقف,تقف
والبصر,بصربصر
والفواد,فوادواد
تمش,تمش
مرحا,مرحا
تخرق,تخرق
تبلغ,تبلغ
سييه,سييه
مكروها,مكروها
اوحىا,اوحىا
افاصفىاكم,افاصفىاكم
بالبنين,بنيننين
لتقولون,لتقولون
صرفنا,صرفنا
ليذكروا,ليذكروا
يزيدهم,يزيدهم
نفورا,نفورا
لابتغوا,لابتغوا
تسبح,تسبح
يسبح,يسبح
تفقهون,تفقهون
تسبيحهم,تسبيحهم
حليما,حليما
بينك,بينك
حجابا,حجابا
مستورا,مستورا
ذكرت,ذكرت
ولوا,لواا
نجوىا,نجوىا
مسحورا,مسحورا
عظاما,عظاما
ورفاتا,رفاتاا
لمبعوثون,لمبعوثون
خلقا,خلقا
جديدا,جديدا
حديدا,حديدا
يكبر,يكبر
يعيدنا,يعيدنا
فطركم,فطركم
فسينغضون,فسينغضون
فتستجيبون,فتستجيبون
وتظنون,تظنونن
لبثتم,لبثتم
ينزغ,ينزغ
تحويلا,تحويلا
ويرجون,يرجونن
محذورا,محذورا
مهلكوها,مهلكوها
معذبوها,معذبوها
مسطورا,مسطورا
منعنا,منعنا
بالءايات,ءاياتيات
تخويفا,تخويفا
احاط,احاط
الرءيا,رءيايا
اريناك,اريناك
والشجرة,شجرةجرة
الملعونة,ملعونةنة
ونخوفهم,نخوفهمم
ءاسجد,ءاسجد
طينا,طينا
ارءيتك,ارءيتك
كرمت,كرمت
اخرتن,اخرتن
لاحتنكن,لاحتنكن
اذهب,اذهب
جزاوكم,جزاوكم
موفورا,موفورا
واستفزز,استفززز
بصوتك,بصوتك
واجلب,اجلبب
بخيلك,بخيلك
ورجلك,رجلكك
وشاركهم,شاركهمم
والاولاد,اولادلاد
وعدهم,عدهمم
يزجى,يزجى
نجىاكم,نجىاكم
اعرضتم,اعرضتم
افامنتم,افامنتم
جانب,جانب
حاصبا,حاصبا
يعيدكم,يعيدكم
تارة,تارة
فيرسل,فيرسل
قاصفا,قاصفا
فيغرقكم,فيغرقكم
تبيعا,تبيعا
كرمنا,كرمنا
وحملناهم,حملناهمم
وفضلناهم,فضلناهمم
بامامهم,بامامهم
كتابه,كتابه
بيمينه,بيمينه
كتابهم,كتابهم
ليفتنونك,ليفتنونك
لتفترى,لتفترى
لاتخذوك,لاتخذوك
ثبتناك,ثبتناك
كدت,كدت
لاذقناك,لاذقناك
وضعف,ضعفف
الممات,مماتات
ليستفزونك,ليستفزونك
ليخرجوك,ليخرجوك
يلبثون,يلبثون
خلافك,خلافك
لسنتنا,لسنتنا
لدلوك,لدلوك
غسق,غسق
مشهودا,مشهودا
فتهجد,فتهجد
نافلة,نافلة
يبعثك,يبعثك
مقاما,مقاما
محمودا,محمودا
ادخلنى,ادخلنى
مدخل,مدخل
واخرجنى,اخرجنىى
وزهق,زهقق
زهوقا,زهوقا
وننزل,ننزلل
يزيد,يزيد
خسارا,خسارا
انعمنا,انعمنا
ونـا,نـاا
بجانبه,بجانبه
يـوسا,يـوسا
شاكلته,شاكلته
فربكم,فربكم
الروح,روحوح
لنذهبن,لنذهبن
اجتمعت,اجتمعت
بمثله,بمثله
ظهيرا,ظهيرا
فابىا,فابىا
تفجر,تفجر
ينبوعا,ينبوعا
وعنب,عنبب
فتفجر,فتفجر
خلالها,خلالها
تفجيرا,تفجيرا
زعمت,زعمت
كسفا,كسفا
قبيلا,قبيلا
ترقىا,ترقىا
لرقيك,لرقيك
نقروه,نقروه
ملايكة,ملايكة
مطمينين,مطمينين
لنزلنا,لنزلنا
المهتد,مهتدتد
ونحشرهم,نحشرهمم
عميا,عميا
وبكما,بكماا
وصما,صماا
خبت,خبت
فابى,فابى
تملكون,تملكون
لامسكتم,لامسكتم
الانفاق,انفاقاق
قتورا,قتورا
تسع,تسع
لاظنك,لاظنك
مثبورا,مثبورا
فاراد,فاراد
يستفزهم,يستفزهم
فاغرقناه,فاغرقناه
لفيفا,لفيفا
وبالحق,بالحقق
مبشرا,مبشرا
وقرءانا,قرءاناا
فرقناه,فرقناه
لتقراه,لتقراه
مكث,مكث
ونزلناه,نزلناهه
تنزيلا,تنزيلا
يخرون,يخرون
للاذقان,اذقانان
لمفعولا,لمفعولا
ويخرون,يخرونن
خشوعا,خشوعا
ايا,ايا
تدعوا,تدعوا
تجهر,تجهر
بصلاتك,بصلاتك
تخافت,تخافت
وابتغ,ابتغغ
وكبره,كبرهه
تكبيرا,تكبيرا
عبده,عبده
لينذر,لينذر
ماكثين,ماكثين
وينذر,ينذرر
لءابايهم,لءابايهم
كبرت,كبرت
باخع,باخع
الحديث,حديثيث
لنبلوهم,لنبلوهم
لجاعلون,لجاعلون
جرزا,جرزا
حسبت,حسبت
الكهف,كهفهف
والرقيم,رقيمقيم
اوى,اوى
الفتية,فتيةية
وهيي,هييي
فضربنا,فضربنا
عددا,عددا
بعثناهم,بعثناهم
الحزبين,حزبينين
احصىا,احصىا
لبثوا,لبثوا
نباهم,نباهم
فتية,فتية
وزدناهم,زدناهمم
وربطنا,ربطناا
شططا,شططا
اعتزلتموهم,اعتزلتموهم
فاوا,فاوا
ينشر,ينشر
ويهيي,يهييي
مرفقا,مرفقا
طلعت,طلعت
تزاور,تزاور
كهفهم,كهفهم
غربت,غربت
تقرضهم,تقرضهم
الشمال,شمالال
فجوة,فجوة
مرشدا,مرشدا
وتحسبهم,تحسبهمم
ايقاظا,ايقاظا
رقود,رقود
ونقلبهم,نقلبهمم
وذات,ذاتت
وكلبهم,كلبهمم
باسط,باسط
ذراعيه,ذراعيه
بالوصيد,وصيدصيد
اطلعت,اطلعت
لوليت,لوليت
فرارا,فرارا
ولمليت,لمليتت
رعبا,رعبا
ليتساءلوا,ليتساءلوا
لبثنا,لبثنا
بورقكم,بورقكم
فلينظر,فلينظر
طعاما,طعاما
فلياتكم,فلياتكم
برزق,برزق
وليتلطف,ليتلطفف
يشعرن,يشعرن
يرجموكم,يرجموكم
يعيدوكم,يعيدوكم
تفلحوا,تفلحوا
اعثرنا,اعثرنا
ليعلموا,ليعلموا
يتنازعون,يتنازعون
ابنوا,ابنوا
بنيانا,بنيانا
غلبوا,غلبوا
لنتخذن,لنتخذن
سيقولون,سيقولون
رابعهم,رابعهم
كلبهم,كلبهم
خمسة,خمسة
سادسهم,سادسهم
رجما,رجما
وثامنهم,ثامنهمم
بعدتهم,بعدتهم
تمار,تمار
مراء,مراء
ظاهرا,ظاهرا
تستفت,تستفت
تقولن,تقولن
لشاىء,لشاىء
فاعل,فاعل
نسيت,نسيت
يهدين,يهدين
لاقرب,لاقرب
ولبثوا,لبثواا
ثلاث,ثلاث
وازدادوا,ازدادواا
تسعا,تسعا
حكمه,حكمه
ملتحدا,ملتحدا
تعد,تعد
عيناك,عيناك
تريد,تريد
اغفلنا,اغفلنا
ذكرنا,ذكرنا
فرطا,فرطا
فليومن,فليومن
فليكفر,فليكفر
سرادقها,سرادقها
يستغيثوا,يستغيثوا
يغاثوا,يغاثوا
كالمهل,مهلمهل
يشوى,يشوى
الوجوه,وجوهوه
الشراب,شراباب
مرتفقا,مرتفقا
يحلون,يحلون
اساور,اساور
ويلبسون,يلبسونن
ثيابا,ثيابا
سندس,سندس
واستبرق,استبرقق
متكـين,متكـين
الارايك,ارايكيك
وحسنت,حسنتت
واضرب,اضربب
لاحدهما,لاحدهما
جنتين,جنتين
وحففناهما,حففناهماا
بنخل,بنخل
زرعا,زرعا
كلتا,كلتا
الجنتين,جنتينين
ءاتت,ءاتت
تظلم,تظلم
وفجرنا,فجرناا
خلالهما,خلالهما
نهرا,نهرا
ثمر,ثمر
يحاوره,يحاوره
واعز,اعزز
نفرا,نفرا
جنته,جنته
ظالم,ظالم
اظن,اظن
تبيد,تبيد
رددت,رددت
لاجدن,لاجدن
منقلبا,منقلبا
صاحبه,صاحبه
اكفرت,اكفرت
خلقك,خلقك
سوىاك,سوىاك
لاكنا,لاكنا
بربى,بربى
جنتك,جنتك
ترن,ترن
وولدا,ولداا
يوتين,يوتين
فتصبح,فتصبح
زلقا,زلقا
يصبح,يصبح
ماوها,ماوها
غورا,غورا
تستطيع,تستطيع
طلبا,طلبا
واحيط,احيطط
بثمره,بثمره
يقلب,يقلب
انفق,انفق
ينصرونه,ينصرونه
منتصرا,منتصرا
الولاية,ولايةية
وخير,خيرر
عقبا,عقبا
هشيما,هشيما
تذروه,تذروه
مقتدرا,مقتدرا
والبنون,بنوننون
والباقيات,باقياتيات
املا,املا
نسير,نسير
بارزة,بارزة
وحشرناهم,حشرناهمم
نغادر,نغادر
وعرضوا,عرضواا
صفا,صفا
نجعل,نجعل
موعدا,موعدا
ووضع,وضعع
مشفقين,مشفقين
ياويلتنا,ياويلتنا
يغادر,يغادر
احصىاها,احصىاها
ووجدوا,وجدواا
حاضرا,حاضرا
ففسق,ففسق
افتتخذونه,افتتخذونه
وذريته,ذريتهه
بدلا,بدلا
اشهدتهم,اشهدتهم
متخذ,متخذ
المضلين,مضلينين
عضدا,عضدا
نادوا,نادوا
فدعوهم,فدعوهم
موبقا,موبقا
ورءا,رءاا
فظنوا,فظنوا
مواقعوها,مواقعوها
مصرفا,مصرفا
جدلا,جدلا
ويستغفروا,يستغفرواا
ويجادل,يجادلل
ليدحضوا,ليدحضوا
ونسى,نسىى
تدعهم,تدعهم
يهتدوا,يهتدوا
يواخذهم,يواخذهم
لعجل,لعجل
موعد,موعد
مويلا,مويلا
اهلكناهم,اهلكناهم
لمهلكهم,لمهلكهم
لفتىاه,لفتىاه
ابلغ,ابلغ
مجمع,مجمع
البحرين,بحرينين
امضى,امضى
حقبا,حقبا
بلغا,بلغا
نسيا,نسيا
حوتهما,حوتهما
فاتخذ,فاتخذ
سربا,سربا
جاوزا,جاوزا
غداءنا,غداءنا
لقينا,لقينا
سفرنا,سفرنا
نصبا,نصبا
ارءيت,ارءيت
اوينا,اوينا
الصخرة,صخرةرة
الحوت,حوتوت
انسىانيه,انسىانيه
اذكره,اذكره
نبغ,نبغ
فارتدا,فارتدا
ءاثارهما,ءاثارهما
قصصا,قصصا
فوجدا,فوجدا
وعلمناه,علمناهه
تعلمن,تعلمن
تصبر,تصبر
تحط,تحط
خبرا,خبرا
ستجدنى,ستجدنى
صابرا,صابرا
اعصى,اعصى
اتبعتنى,اتبعتنى
تسـلنى,تسـلنى
احدث,احدث
فانطلقا,فانطلقا
ركبا,ركبا
السفينة,سفينةنة
خرقها,خرقها
اخرقتها,اخرقتها
لتغرق,لتغرق
تواخذنى,تواخذنى
ترهقنى,ترهقنى
امرى,امرى
عسرا,عسرا
لقيا,لقيا
غلاما,غلاما
اقتلت,اقتلت
زكية,زكية
نكرا,نكرا
سالتك,سالتك
تصاحبنى,تصاحبنى
لدنى,لدنى
عذرا,عذرا
اتيا,اتيا
استطعما,استطعما
فابوا,فابوا
يضيفوهما,يضيفوهما
جدارا,جدارا
ينقض,ينقض
فاقامه,فاقامه
لتخذت,لتخذت
فراق,فراق
وبينك,بينكك
سانبيك,سانبيك
تستطع,تستطع
فكانت,فكانت
لمساكين,لمساكين
فاردت,فاردت
اعيبها,اعيبها
وراءهم,راءهمم
ياخذ,ياخذ
سفينة,سفينة
غصبا,غصبا
الغلام,غلامام
فخشينا,فخشينا
يرهقهما,يرهقهما
فاردنا,فاردنا
يبدلهما,يبدلهما
زكواة,زكواة
واقرب,اقربب
رحما,رحما
الجدار,جدارار
لغلامين,لغلامين
يتيمين,يتيمين
تحته,تحته
ابوهما,ابوهما
يبلغا,يبلغا
اشدهما,اشدهما
ويستخرجا,يستخرجاا
كنزهما,كنزهما
فعلته,فعلته
تسطع,تسطع
القرنين,قرنينين
ساتلوا,ساتلوا
سببا,سببا
فاتبع,فاتبع
مغرب,مغرب
وجدها,جدهاا
تغرب,تغرب
عين,عين
حمية,حمية
ووجد,وجدد
ياذا,ياذا
تعذب,تعذب
تتخذ,تتخذ
نعذبه,نعذبه
فيعذبه,فيعذبه
وسنقول,سنقولل
يسرا,يسرا
مطلع,مطلع
دونها,دونها
سترا,سترا
احطنا,احطنا
لديه,لديه
السدين,سدينين
دونهما,دونهما
ياجوج,ياجوج
وماجوج,ماجوجج
مفسدون,مفسدون
خرجا,خرجا
سدا,سدا
مكنى,مكنى
فاعينونى,فاعينونى
ردما,ردما
ءاتونى,ءاتونى
زبر,زبر
الحديد,حديديد
ساوىا,ساوىا
الصدفين,صدفينين
انفخوا,انفخوا
قطرا,قطرا
اسطاعوا,اسطاعوا
يظهروه,يظهروه
نقبا,نقبا
دكاء,دكاء
يموج,يموج
ونفخ,نفخخ
فجمعناهم,فجمعناهم
جمعا,جمعا
وعرضنا,عرضناا
غطاء,غطاء
ذكرى,ذكرى
سمعا,سمعا
افحسب,افحسب
ننبيكم,ننبيكم
بالاخسرين,اخسرينرين
اعمالا,اعمالا
يحسبون,يحسبون
يحسنون,يحسنون
صنعا,صنعا
ولقايه,لقايهه
فحبطت,فحبطت
نقيم,نقيم
وزنا,زناا
ورسلى,رسلىى
الفردوس,فردوسوس
حولا,حولا
مدادا,مدادا
لنفد,لنفد
تنفد,تنفد
مددا,مددا
يرجوا,يرجوا
فليعمل,فليعمل
بعبادة,بعبادة
كهيعص,كهيعص
نادىا,نادىا
نداء,نداء
خفيا,خفيا
وهن,وهن
العظم,عظمظم
واشتعل,اشتعلل
