word,root
اعطىا,عطى
ينسى,نسى
مهدا,هدا
وسلك,وسل
سبلا,سبل
شتىا,شتى
وارعوا,ورع
انعامكم,عام
النهىا,نهى
نعيدكم,نعد
نخرجكم,خرج
اريناه,ارن
فكذب,كذب
وابىا,وبى
لتخرجنا,خرج
بسحرك,سحر
فلناتينك,فلناتينك
نخلفه,خلف
سوى,سوى
موعدكم,وعد
الزينة,زين
يحشر,حشر
فجمع,جمع
كيده,كيد
ويلكم,ويل
تفتروا,فتر
فيسحتكم,يسح
خاب,خاب
فتنازعوا,نزع
النجوىا,نجى
هاذان,هاذ
لساحران,سحر
يريدان,يرد
يخرجاكم,خرج
بسحرهما,سحر
ويذهبا,ذهب
بطريقتكم,طرق
المثلىا,ثلى
كيدكم,كيد
ايتوا,ايت
افلح,فلح
استعلىا,على
حبالهم,حبل
وعصيهم,وعص
يخيل,يخل
سحرهم,سحر
فاوجس,وجس
والق,ولق
يمينك,يمن
الساحر,سحر
فالقى,لقى
لكبيركم,كبر
فلاقطعن,قطع
ولاصلبنكم,صلب
جذوع,جذع
ولتعلمن,علم
اينا,اين
وابقىا,بقى
نوثرك,وثر
فطرنا,فطر
فاقض,فقض
قاض,قاض
تقضى,قضى
بربنا,برب
خطايانا,خطي
اكرهتنا,اكر
مجرما,مجر
ياته,يته
الدرجات,درج
العلىا,على
تزكىا,زكى
بعبادى,عبدى
فاضرب,ضرب
يبسا,يبس
تخاف,تخف
دركا,درك
تخشىا,خشى
بجنوده,جند
فغشيهم,فغش
غشيهم,غشي
وواعدناكم,وعد
فيحل,يحل
غضبى,غضبى
يحلل,حلل
هوىا,هوى
لغفار,غفر
اعجلك,عجل
اثرى,ثرى
وعجلت,عجل
لترضىا,رضى
بعدك,بعد
واضلهم,وضل
السامرى,مرى
فرجع,رجع
افطال,فطل
فاخلفتم,خلف
موعدى,وعدى
اخلفنا,خلف
موعدك,وعد
بملكنا,بمل
ولاكنا,ولك
اوزارا,وزر
فقذفناها,قذف
فكذالك,كذل
القى,لقى
فنسى,نسى
فتنتم,فتن
نبرح,برح
عاكفين,عكف
ياهارون,اهر
تتبعن,تبع
افعصيت,فعص
يبنوم,بنم
تاخذ,تخذ
بلحيتى,حيتى
براسى,رسى
خشيت,خشت
فرقت,فرق
ترقب,رقب
خطبك,خطب
ياسامرى,مرى
بصرت,بصر
يبصروا,بصر
فقبضت,قبض
قبضة,قبض
اثر,اثر
فنبذتها,نبذ
مساس,ساس
تخلفه,خلف
ظلت,ظلت
عاكفا,عكف
لنحرقنه,حرق
لننسفنه,نسف
نسفا,نسف
يحمل,حمل
وزرا,وزر
ونحشر,حشر
زرقا,زرق
يتخافتون,تخف
عشرا,عشر
امثلهم,مثل
طريقة,طرق
ينسفها,نسف
فيذرها,يذر
قاعا,قعا
صفصفا,صفصف
امتا,امت
الداعى,دعى
عوج,عوج
وخشعت,خشع
الاصوات,اصو
همسا,همس
تنفع,نفع
ورضى,رضى
وعنت,وعن
للحى,لحى
يخاف,يخف
هضما,هضم
وصرفنا,صرف
الوعيد,وعد
يحدث,حدث
بالقرءان,قرء
يقضىا,قضى
وحيه,وحه
زدنى,زدنى
عهدنا,عهد
نجد,نجد
عزما,عزم
ولزوجك,لزج
يخرجنكما,خرج
فتشقىا,شقى
تجوع,تجع
تعرىا,عرى
تظموا,تظم
تضحىا,ضحى
ادلك,ادل
شجرة,شجر
وملك,ومل
يبلىا,بلى
فاكلا,فكل
فبدت,فبد
وعصىا,عصى
فغوىا,فغى
اجتباه,جبه
وهدىا,هدى
اهبطا,هبط
يشقىا,شقى
معيشة,عيش
ضنكا,ضنك
ونحشره,حشر
حشرتنى,حشرتنى
اتتك,اتت
فنسيتها,فنس
تنسىا,نسى
اسرف,سرف
مساكنهم,سكن
لزاما,لزا
طلوع,طلع
وقبل,قبل
غروبها,غرب
ءاناي,ءنا
واطراف,طرف
لعلك,لعل
زهرة,زهر
لنفتنهم,لنف
نسـلك,سـل
نرزقك,رزق
الصحف,صحف
فنتبع,تبع
نذل,نذل
ونخزىا,خزى
متربص,تربص
فستعلمون,علم
السوى,سوى
محدث,حدث
استمعوه,معو
لاهية,لهي
النجوى,نجى
افتاتون,فات
تبصرون,بصر
شاعر,شعر
فلياتنا,فلا
افهم,فهم
جعلناهم,جعل
صدقناهم,صدق
فانجيناهم,فنج
واهلكنا,وهل
ذكركم,ذكر
قصمنا,قصم
احسوا,احس
يركضون,ركض
تركضوا,ركض
وارجعوا,رجع
اترفتم,ترف
ومساكنكم,ومس
ياويلنا,اول
زالت,زلت
خامدين,خمد
لاعبين,لعب
نتخذ,تخذ
لاتخذناه,لاتخذناه
نقذف,قذف
فيدمغه,دمغ
زاهق,زهق
الويل,ويل
يستحسرون,حسر
يسبحون,سبح
ينشرون,نشر
لفسدتا,فسد
فسبحان,سبح
يسـل,سـل
فاعبدون,عبد
مكرمون,كرم
يسبقونه,بقو
يشفعون,شفع
ارتضىا,رضى
خشيته,خشت
مشفقون,شفق
يقل,يقل
فذالك,فذل
نجزيه,نجز
ير,ير
رتقا,رتق
ففتقناهما,فتق
فجاجا,فجج
سقفا,سقف
محفوظا,حفظ
ءاياتها,ءيا
فلك,فلك
الخالدون,خلد
ونبلوكم,بلو
والخير,خير
رءاك,رءك
يتخذونك,خذو
اهاذا,هذا
ءالهتكم,ءله
عجل,عجل
يكفون,يكف
فتبهتهم,فتب
ردها,رده
يكلوكم,كلو
تمنعهم,منع
دوننا,دون
يصحبون,صحب
وءاباءهم,ءاباء
طال,طال
انذركم,نذر
بالوحى,وحى
ينذرون,نذر
نفحة,نفح
ونضع,نضع
الموازين,واز
القسط,قسط
خردل,خردل
اتينا,اتي
حاسبين,حسب
وضياء,ضيء
وذكرا,ذكر
افانتم,افن
رشده,رشد
عالمين,علم
التماثيل,مثل
عابدين,عبد
اللاعبين,لعب
فطرهن,فطر
وتالله,تلل
لاكيدن,اكد
اصنامكم,صنم
فجعلهم,جعل
جذاذا,جذذ
بـالهتنا,بـل
فتى,فتى
يذكرهم,ذكر
يقال,يقل
فعله,فعل
فسـلوهم,ـلو
ينطقون,نطق
فرجعوا,رجع
نكسوا,نكس
افتعبدون,عبد
حرقوه,حرقو
وانصروا,نصر
يانار,انر
كونى,كونى
بردا,برد
وسلاما,وسل
وارادوا,ارد
فجعلناهم,جعل
الاخسرين,خسر
ونجيناه,ونج
بامرنا,بمر
وايتاء,ياء
تعمل,عمل
وادخلناه,وادخلناه
فاستجبنا,سجب
الكرب,كرب
ونصرناه,نصر
وداود,دود
يحكمان,حكم
نفشت,نفش
غنم,غنم
لحكمهم,حكم
ففهمناها,فهم
وسخرنا,سخر
يسبحن,سبح
والطير,طير
صنعة,صنع
لبوس,لبس
لتحصنكم,تحص
شاكرون,شكر
ولسليمان,سلم
عاصفة,عصف
يغوصون,يغص
ويعملون,عمل
فكشفنا,كشف
ومثلهم,مثل
للعابدين,عبد
وادريس,درس
وذا,وذا
الكفل,كفل
وادخلناهم,دخل
النون,نون
مغاضبا,غضب
فظن,فظن
نقدر,قدر
فنادىا,ندى
نجى,نجى
تذرنى,ذرنى
الوارثين,ورث
واصلحنا,صلح
زوجه,زوج
ويدعوننا,دعو
رغبا,رغب
ورهبا,رهب
والتى,لتى
احصنت,احص
فرجها,فرج
فنفخنا,نفخ
وجعلناها,جعل
وابنها,وبن
امتكم,امت
وتقطعوا,قطع
كفران,كفر
لسعيه,لسع
كاتبون,كتب
وحرام,حرم
فتحت,فتح
حدب,حدب
ينسلون,نسل
واقترب,قرب
شاخصة,شخص
ابصار,بصر
حصب,حصب
واردون,ورد
وردوها,ردو
مبعدون,بعد
حسيسها,حسس
اشتهت,شهت
يحزنهم,يحز
الفزع,فزع
وتتلقىاهم,لقى
نطوى,نطى
كطى,كطى
السجل,سجل
للكتب,كتب
بدانا,بدا
نعيده,نعد
الزبور,زبر
لبلاغا,بلغ
ءاذنتكم,ءذن
ادرى,درى
اقريب,قرب
زلزلة,زلزل
تذهل,ذهل
مرضعة,رضع
ارضعت,رضع
وتضع,تضع
حملها,حمل
بسكارىا,كرى
مريد,ريد
تولاه,تول
ويهديه,يهد
السعير,سعر
البعث,بعث
علقة,علق
مضغة,ضغة
مخلقة,خلق
لنبين,لنب
ونقر,نقر
طفلا,طفل
لتبلغوا,بلغ
اشدكم,اشد
يتوفىا,وفى
هامدة,همد
اهتزت,هزت
وربت,ورب
وانبتت,ونب
بهيج,بهج
القبور,قبر
منير,نير
عطفه,عطف
ونذيقه,نذق
يداك,يدك
حرف,حرف
اصابه,صبه
اطمان,اطم
اصابته,صبت
انقلب,قلب
الخسران,خسر
يضره,يضر
ينفعه,نفع
نفعه,نفع
العشير,عشر
يظن,يظن
ينصره,نصر
بسبب,سبب
والمجوس,جوس
والجبال,جبل
والشجر,شجر
والدواب,دوب
يهن,يهن
مكرم,كرم
خصمان,خصم
اختصموا,خصم
ثياب,ثيب
يصب,يصب
الحميم,حمم
يصهر,صهر
والجلود,جلد
مقامع,قمع
حديد,حدد
غم,غم
اعيدوا,اعد
ولولوا,ولل
ولباسهم,لبس
حرير,حرر
وهدوا,وهد
العاكف,عكف
والباد,باد
بالحاد,حاد
نذقه,نذق
لابراهيم,لابراهيم
تشرك,تشر
وطهر,طهر
والقايمين,قيم
واذن,وذن
بالحج,لحج
ضامر,ضمر
فج,فج
عميق,عمق
ليشهدوا,شهد
منافع,نفع
ويذكروا,ذكر
واطعموا,طعم
البايس,بيس
الفقير,فقر
ليقضوا,يقض
تفثهم,تفث
وليوفوا,ليف
نذورهم,نذر
وليطوفوا,يطف
بالبيت,بيت
العتيق,عتق
يعظم,عظم
حرمات,حرم
واحلت,وحل
فاجتنبوا,جنب
الاوثان,اوث
الزور,زور
حنفاء,حنفاء
خر,خر
فتخطفه,خطف
سحيق,سحق
تقوى,تقى
محلها,محل
منسكا,سكا
فالاهكم,فلا
المخبتين,مخب
والمقيمى,قيمى
والبدن,بدن
جعلناها,جعل
صواف,صوف
وجبت,وجب
جنوبها,جنب
القانع,قنع
والمعتر,عتر
سخرناها,سخر
لحومها,لحم
دماوها,دمو
يناله,ينل
سخرها,سخر
لتكبروا,كبر
يدافع,دفع
خوان,خون
نصرهم,نصر
لقدير,قدر
لهدمت,هدم
صوامع,صمع
وبيع,وبع
ومساجد,سجد
ولينصرن,نصر
لقوى,لقى
وامروا,ومر
ونهوا,ونه
يكذبوك,كذبو
نكير,نكر
فكاين,فكا
وبير,وبر
معطلة,عطل
وقصر,قصر
مشيد,شيد
تعمى,عمى
بالعذاب,عذب
كالف,كلف
تعدون,تعد
امليت,امل
اخذتها,اخذ
سعوا,سعا
معاجزين,عجز
تمنىا,منى
امنيته,امن
فينسخ,نسخ
يلقى,لقى
والقاسية,قسي
فيومنوا,فيم
فتخبت,تخب
لهاد,لهد
عقيم,عقم
ليرزقنهم,رزق
ليدخلنهم,دخل
يرضونه,رضو
لعليم,علم
عاقب,عقب
عوقب,عوقب
بغى,بغى
لينصرنه,نصر
لعفو,عفو
يولج,ولج
ويولج,ولج
مخضرة,خضر
ويمسك,يمس
تقع,تقع
احياكم,احا
لكفور,كفر
ناسكوه,سكو
ينازعنك,نزع
وادع,ودع
لعلىا,على
جادلوك,جادلو
تعرف,عرف
يسطون,يسط
افانبيكم,فنب
يخلقوا,خلق
ذبابا,ذبب
اجتمعوا,جمع
يسلبهم,سلب
الذباب,ذبب
يستنقذوه,يستنقذوه
الطالب,طلب
والمطلوب,طلب
يصطفى,صطفى
اركعوا,ركع
واسجدوا,سجد
وافعلوا,فعل
جهاده,جهد
اجتبىاكم,جبى
سمىاكم,سمى
ليكون,ليك
خاشعون,خشع
اللغو,لغو
للزكواة,زكا
فاعلون,فعل
لفروجهم,فرج
حافظون,حفظ
ازواجهم,زوج
ملومين,لوم
ابتغىا,بغى
العادون,عاد
لاماناتهم,لام
وعهدهم,عهد
راعون,راع
صلواتهم,صلا
سلالة,سلل
النطفة,نطف
فخلقنا,خلق
العلقة,علق
المضغة,ضغة
فكسونا,كسو
انشاناه,شان
فتبارك,تبر
الخالقين,خلق
لميتون,لمت
تبعثون,بعث
طرايق,طريق
فاسكناه,فسك
ذهاب,ذهب
لقادرون,قدر
فانشانا,فنش
فواكه,فكه
وشجرة,شجر
طور,طور
سيناء,ينء
بالدهن,دهن
وصبغ,صبغ
للءاكلين,ءكل
تحملون,حمل
الملوا,لوا
يتفضل,فضل
لانزل,نزل
ءاباينا,ءبا
انصرنى,صرنى
كذبون,كذب
فاوحينا,فوح
اصنع,صنع
فاسلك,فسل
استويت,ويت
انزلنى,زلنى
منزلا,زلا
لمبتلين,بتل
انشانا,انش
واترفناهم,ترف
ويشرب,شرب
تشربون,شرب
اطعتم,اطع
ايعدكم,يعد
وعظاما,وعظ
مخرجون,خرج
هيهات,هيه
نموت,نمت
ونحيا,ونح
ليصبحن,صبح
غثاء,غثء
فبعدا,بعد
قرونا,قرو
تترا,تتر
رسولها,رسل
كذبوه,كذبو
فاتبعنا,تبع
احاديث,حاديث
عالين,عال
لبشرين,بشر
وقومهما,وقم
فكذبوهما,كذبو
المهلكين,هلك
وءاويناهما,وءاويناه
ربوة,ربة
ومعين,ومع
واعملوا,عمل
فتقطعوا,قطع
زبرا,زبر
غمرتهم,غمر
ايحسبون,حسب
نمدهم,نمد
نسارع,سرع
ءاتوا,ءات
وقلوبهم,قلب
وجلة,وجل
سابقون,سبق
ولدينا,ولد
ينطق,نطق
غمرة,غمر
اعمال,عمل
مترفيهم,ترف
يجـرون,جـر
تجـروا,جـر
فكنتم,فكن
تنكصون,نكص
مستكبرين,كبر
سامرا,سمر
تهجرون,هجر
يدبروا,دبر
ءاباءهم,ءاباء
يعرفوا,عرف
اتيناهم,اتن
بذكرهم,ذكر
ذكرهم,ذكر
فخراج,خرج
لتدعوهم,دعو
لناكبون,نكب
رحمناهم,رحم
وكشفنا,كشف
للجوا,جوا
ذراكم,ذرا
متنا,تنا
وءاباونا,ءاباو
ورب,ورب
يجير,يجر
يجار,يجر
تسحرون,سحر
ولعلا,لعل
فتعالىا,على
ترينى,رينى
نريك,نرك
ادفع,دفع
همزات,همز
واعوذ,وعذ
يحضرون,حضر
ارجعون,رجع
قايلها,قيل
ورايهم,وري
برزخ,رزخ
نفخ,نفخ
انساب,ساب
يتساءلون,سءل
تلفح,لفح
كالحون,حون
تكذبون,كذب
شقوتنا,شقت
ضالين,ضال
اخسـوا,خسـ
تكلمون,كلم
فاتخذتموهم,فاتخذتمو
سخريا,سخر
انسوكم,نسو
تضحكون,تضح
جزيتهم,جزت
العادين,عاد
افحسبتم,حسب
عبثا,عبث
الكريم,كرم
يدع,يدع
حسابه,حسب
وارحم,رحم
انزلناها,زلن
وفرضناها,فرض
الزانية,زني
والزانى,زنى
فاجلدوا,جلد
جلدة,جلد
تاخذكم,تخذ
رافة,رفة
وليشهد,شهد
عذابهما,عذب
الزانى,زنى
زانية,زني
والزانية,زني
ينكحها,نكح
زان,زان
يرمون,يرم
باربعة,ربع
فاجلدوهم,جلدو
ثمانين,ثمن
تقبلوا,قبل
فشهادة,شهد
اربع,ربع
شهادات,شهد
والخامسة,خمس
ويدروا,يدر
تواب,توب
بالافك,افك
تحسبوه,حسبو
شرا,شرا
امري,امر
اكتسب,كسب
كبره,كبر
سمعتموه,عمو
افك,افك
فاذ,فاذ
بالشهداء,شهداء
تلقونه,لقو
بالسنتكم,سنت
وتقولون,تقل
بافواهكم,بفا
وتحسبونه,وتحسبونه
هينا,هين
نتكلم,كلم
بهتان,بهت
لمثله,مثل
تشيع,تشع
زكىا,زكى
ياتل,يتل
والسعة,سعة
يوتوا,يوت
وليعفوا,يعف
وليصفحوا,صفح
الغافلات,غفل
لعنوا,لعن
وايديهم,ويد
يوفيهم,يوف
ويعلمون,علم
الخبيثات,خبث
للخبيثين,خبث
والخبيثون,خبث
للخبيثات,خبث
للطيبين,طيب
والطيبون,طيب
للطيبات,طيب
مبرءون,برء
تستانسوا,تنس
وتسلموا,سلم
تدخلوها,دخلو
فارجعوا,رجع
مسكونة,سكن
يغضوا,يغض
ويحفظوا,حفظ
فروجهم,فرج
للمومنات,ومن
يغضضن,غضض
ابصارهن,بصر
ويحفظن,حفظ
فروجهن,فرج
يبدين,يبد
زينتهن,زين
وليضربن,ضرب
بخمرهن,خمر
جيوبهن,جيب
لبعولتهن,بعل
ءابايهن,ءبا
ءاباء,ءاباء
بعولتهن,بعل
ابنايهن,بني
ابناء,بنء
اخوانهن,خون
اخواتهن,خوت
نسايهن,نسي
ايمانهن,يمن
التابعين,تبع
الاربة,ارب
الطفل,طفل
عورات,عور
يضربن,ضرب
بارجلهن,رجل
يخفين,يخف
وتوبوا,وتب
ايه,ايه
وانكحوا,نكح
الايامىا,يمى
عبادكم,عبد
وامايكم,وما
فقراء,قرء
يغنهم,يغن
وليستعفف,وليستعفف
نكاحا,نكح
يغنيهم,يغن
فكاتبوهم,كاتبو
وءاتوهم,ءتو
البغاء,بغء
اردن,ارد
تحصنا,تحص
يكرههن,يكر
اكراههن,كره
مبينات,بين
ومثلا,مثل
كمشكواة,كمشكو
مصباح,صبح
المصباح,صبح
زجاجة,زجج
الزجاجة,زجج
كانها,كان
كوكب,كوكب
درى,درى
يوقد,وقد
مباركة,برك
زيتونة,زيتو
شرقية,شرق
غربية,غرب
زيتها,زيت
يضىء,ضىء
تمسسه,مسس
لنوره,لنر
بيوت,بيت
ترفع,رفع
ويذكر,ذكر
تلهيهم,تله
تتقلب,قلب
كسراب,كسراب
بقيعة,بقع
يحسبه,حسب
الظمـان,ظمـ
يجده,يجد
فوفىاه,وفى
كظلمات,كظلم
بحر,بحر
لجى,لجى
